2021-06-09 12:18:19.232144,30593,1623208700233,1
2021-06-09 12:18:20.244132,30593,1623208701245,2
2021-06-09 12:18:21.254517,30593,1623208702256,3
2021-06-09 12:18:22.264540,30593,1623208703266,4
2021-06-09 12:18:23.274514,30593,1623208704276,5
2021-06-09 12:18:24.285641,30593,1623208705287,6
2021-06-09 12:18:25.296211,30593,1623208706297,7
2021-06-09 12:18:26.306053,30593,1623208707307,8
2021-06-09 12:18:27.316657,30593,1623208708318,9
2021-06-09 12:18:28.324911,30593,1623208709326,10
2021-06-09 12:18:29.335974,30593,1623208710337,11
2021-06-09 12:18:30.345654,30593,1623208711347,12
2021-06-09 12:18:31.356117,30593,1623208712357,13
2021-06-09 12:18:32.366794,30593,1623208713368,14
2021-06-09 12:18:33.377249,30593,1623208714378,15
2021-06-09 12:18:34.388230,30593,1623208715389,16
2021-06-09 12:18:35.398934,30593,1623208716400,17
2021-06-09 12:18:36.409528,30593,1623208717411,18
2021-06-09 12:18:37.420159,30593,1623208718421,19
2021-06-09 12:18:38.430031,30593,1623208719431,20
2021-06-09 12:18:39.441131,30593,1623208720442,21
2021-06-09 12:18:40.451426,30593,1623208721452,22
2021-06-09 12:18:41.461579,30593,1623208722463,23
2021-06-09 12:18:42.471889,30593,1623208723473,24
2021-06-09 12:18:43.483149,30593,1623208724484,25
2021-06-09 12:18:44.493077,30593,1623208725494,26
2021-06-09 12:18:45.504235,30593,1623208726505,27
2021-06-09 12:18:46.514791,30593,1623208727516,28
2021-06-09 12:18:47.524475,30593,1623208728526,29
2021-06-09 12:18:48.534187,30593,1623208729535,30
2021-06-09 12:18:49.545155,30593,1623208730546,31
2021-06-09 12:18:50.555095,30593,1623208731556,32
2021-06-09 12:18:51.564889,30593,1623208732566,33
2021-06-09 12:18:52.574720,30593,1623208733576,34
2021-06-09 12:18:53.583144,30593,1623208734584,35
2021-06-09 12:18:54.593328,30593,1623208735594,36
2021-06-09 12:18:55.603482,30593,1623208736605,37
2021-06-09 12:18:56.614211,30593,1623208737615,38
2021-06-09 12:18:57.624377,30593,1623208738625,39
2021-06-09 12:18:58.634566,30593,1623208739636,40
2021-06-09 12:18:59.645919,30593,1623208740647,41
2021-06-09 12:19:00.655944,30593,1623208741657,42
2021-06-09 12:19:01.666334,30593,1623208742667,43
2021-06-09 12:19:02.676458,30593,1623208743677,44
2021-06-09 12:19:03.685760,30593,1623208744687,45
2021-06-09 12:19:04.696760,30593,1623208745698,46
2021-06-09 12:19:05.707847,30593,1623208746709,47
2021-06-09 12:19:06.717234,30593,1623208747718,48
2021-06-09 12:19:07.727930,30593,1623208748729,49
2021-06-09 12:19:08.737716,30593,1623208749739,50
2021-06-09 12:19:09.748203,30593,1623208750749,51
2021-06-09 12:19:10.759443,30593,1623208751760,52
2021-06-09 12:19:11.769825,30593,1623208752771,53
2021-06-09 12:19:12.781164,30593,1623208753782,54
2021-06-09 12:19:13.792385,30593,1623208754793,55
2021-06-09 12:19:14.802692,30593,1623208755803,56
2021-06-09 12:19:15.812790,30593,1623208756814,57
2021-06-09 12:19:16.823813,30593,1623208757825,58
2021-06-09 12:19:17.834539,30593,1623208758836,59
2021-06-09 12:19:18.845210,30593,1623208759846,60
2021-06-09 12:19:19.855562,30593,1623208760857,61
2021-06-09 12:19:20.866514,30593,1623208761868,62
2021-06-09 12:19:21.876813,30593,1623208762878,63
2021-06-09 12:19:22.887605,30593,1623208763889,64
