2021-09-01 12:21:16.359159,orion,269,14,14.0
2021-09-01 12:21:17.367215,orion,270,15,14.5
2021-09-01 12:21:18.371207,orion,271,13,14.0
2021-09-01 12:21:19.377098,orion,272,13,13.75
2021-09-01 12:21:20.383888,orion,273,13,13.6
2021-09-01 12:21:21.389799,orion,274,13,13.5
2021-09-01 12:21:22.399463,orion,275,16,13.857142857142858
2021-09-01 12:21:23.403188,orion,276,13,13.75
2021-09-01 12:21:24.409668,orion,277,14,13.777777777777779
2021-09-01 12:21:25.415681,orion,278,13,13.7
2021-09-01 12:21:26.421931,orion,279,13,13.636363636363637
2021-09-01 12:21:27.427808,orion,280,13,13.583333333333334
2021-09-01 12:21:28.434869,orion,281,14,13.615384615384615
2021-09-01 12:21:29.440271,orion,282,12,13.5
2021-09-01 12:21:30.445866,orion,283,12,13.4
2021-09-01 12:21:31.452034,orion,284,12,13.3125
2021-09-01 12:21:32.462794,orion,285,17,13.529411764705882
2021-09-01 12:21:33.462552,orion,286,9,13.277777777777779
2021-09-01 12:21:34.472383,orion,287,13,13.263157894736842
2021-09-01 12:21:35.480556,orion,288,15,13.35
2021-09-01 12:21:36.484116,orion,289,13,13.333333333333334
2021-09-01 12:21:37.490366,orion,290,12,13.272727272727273
2021-09-01 12:21:38.496723,orion,291,13,13.26086956521739
2021-09-01 12:21:39.503191,orion,292,13,13.25
2021-09-01 12:21:40.509037,orion,293,12,13.2
2021-09-01 12:21:41.515912,orion,294,13,13.192307692307692
2021-09-01 12:21:42.521547,orion,295,11,13.11111111111111
2021-09-01 12:21:43.531891,orion,296,16,13.214285714285714
2021-09-01 12:21:44.535507,orion,297,13,13.206896551724139
2021-09-01 12:21:45.540789,orion,298,12,13.166666666666666
2021-09-01 12:21:46.546429,orion,299,11,13.096774193548388
2021-09-01 12:21:47.557669,orion,300,17,13.21875
2021-09-01 12:21:48.562532,orion,301,14,13.242424242424242
2021-09-01 12:21:49.570224,orion,302,15,13.294117647058824
2021-09-01 12:21:50.574741,orion,303,13,13.285714285714286
2021-09-01 12:21:51.581167,orion,304,12,13.25
2021-09-01 12:21:52.587771,orion,305,13,13.243243243243244
2021-09-01 12:21:53.594622,orion,306,14,13.263157894736842
2021-09-01 12:21:54.600971,orion,307,13,13.256410256410257
2021-09-01 12:21:55.607477,orion,308,12,13.225
2021-09-01 12:21:56.614317,orion,309,13,13.21951219512195
2021-09-01 12:21:57.619959,orion,310,13,13.214285714285714
2021-09-01 12:21:58.626889,orion,311,14,13.232558139534884
2021-09-01 12:21:59.634138,orion,312,13,13.227272727272727
2021-09-01 12:22:00.640701,orion,313,13,13.222222222222221
2021-09-01 12:22:01.646641,orion,314,13,13.217391304347826
2021-09-01 12:22:02.652869,orion,315,13,13.212765957446809
