2021-09-01 12:16:45.612978,32121,1630466206614,1
2021-09-01 12:16:46.622157,32121,1630466207623,2
2021-09-01 12:16:47.628220,32121,1630466208629,3
2021-09-01 12:16:48.634359,32121,1630466209635,4
2021-09-01 12:16:49.640421,32121,1630466210642,5
2021-09-01 12:16:50.645998,32121,1630466211647,6
2021-09-01 12:16:51.652342,32121,1630466212653,7
2021-09-01 12:16:52.660544,32121,1630466213662,8
2021-09-01 12:16:53.667784,32121,1630466214669,9
2021-09-01 12:16:54.674198,32121,1630466215675,10
2021-09-01 12:16:55.681244,32121,1630466216682,11
2021-09-01 12:16:56.687653,32121,1630466217689,12
2021-09-01 12:16:57.694113,32121,1630466218695,13
2021-09-01 12:16:58.700742,32121,1630466219702,14
2021-09-01 12:16:59.707359,32121,1630466220708,15
2021-09-01 12:17:00.713883,32121,1630466221715,16
2021-09-01 12:17:01.720776,32121,1630466222722,17
2021-09-01 12:17:02.727283,32121,1630466223728,18
2021-09-01 12:17:03.733526,32121,1630466224735,19
2021-09-01 12:17:04.739924,32121,1630466225741,20
2021-09-01 12:17:05.747199,32121,1630466226748,21
2021-09-01 12:17:06.753619,32121,1630466227755,22
2021-09-01 12:17:07.760051,32121,1630466228761,23
2021-09-01 12:17:08.766413,32121,1630466229767,24
2021-09-01 12:17:09.772681,32121,1630466230774,25
2021-09-01 12:17:10.778786,32121,1630466231780,26
2021-09-01 12:17:11.784749,32121,1630466232786,27
2021-09-01 12:17:12.790759,32121,1630466233792,28
2021-09-01 12:17:13.797194,32121,1630466234798,29
2021-09-01 12:17:14.803713,32121,1630466235805,30
2021-09-01 12:17:15.810817,32121,1630466236811,31
2021-09-01 12:17:16.817606,32121,1630466237819,32
2021-09-01 12:17:17.824369,32121,1630466238825,33
2021-09-01 12:17:18.830452,32121,1630466239831,34
2021-09-01 12:17:19.836804,32121,1630466240838,35
2021-09-01 12:17:20.843520,32121,1630466241845,36
2021-09-01 12:17:21.850106,32121,1630466242851,37
2021-09-01 12:17:22.855962,32121,1630466243856,38
2021-09-01 12:17:23.861092,32121,1630466244862,39
2021-09-01 12:17:24.866769,32121,1630466245868,40
2021-09-01 12:17:25.872646,32121,1630466246874,41
2021-09-01 12:17:26.878965,32121,1630466247880,42
2021-09-01 12:17:27.885160,32121,1630466248886,43
2021-09-01 12:17:28.890770,32121,1630466249891,44
2021-09-01 12:17:29.896216,32121,1630466250897,45
2021-09-01 12:17:30.902329,32121,1630466251903,46
2021-09-01 12:17:31.908622,32121,1630466252910,47
2021-09-01 12:17:32.914500,32121,1630466253916,48
2021-09-01 12:17:33.920672,32121,1630466254922,49
2021-09-01 12:17:34.927964,32121,1630466255929,50
2021-09-01 12:17:35.934699,32121,1630466256936,51
2021-09-01 12:17:36.941282,32121,1630466257942,52
2021-09-01 12:17:37.947889,32121,1630466258949,53
2021-09-01 12:17:38.953875,32121,1630466259955,54
