2021-09-01 12:24:28.589069,mobius2,460,25,25.0
2021-09-01 12:24:29.594209,mobius2,461,24,24.5
2021-09-01 12:24:30.593874,mobius2,462,17,22.0
2021-09-01 12:24:31.600834,mobius2,463,18,21.0
2021-09-01 12:24:32.607403,mobius2,464,17,20.2
2021-09-01 12:24:33.614409,mobius2,465,17,19.666666666666668
2021-09-01 12:24:34.629932,mobius2,466,27,20.714285714285715
2021-09-01 12:24:35.629387,mobius2,467,19,20.5
2021-09-01 12:24:36.636271,mobius2,468,20,20.444444444444443
2021-09-01 12:24:37.640556,mobius2,469,19,20.3
2021-09-01 12:24:38.658692,mobius2,470,30,21.181818181818183
2021-09-01 12:24:39.661805,mobius2,471,27,21.666666666666668
2021-09-01 12:24:40.661851,mobius2,472,20,21.53846153846154
2021-09-01 12:24:41.674950,mobius2,473,26,21.857142857142858
2021-09-01 12:24:42.677485,mobius2,474,22,21.866666666666667
2021-09-01 12:24:43.686412,mobius2,475,24,22.0
2021-09-01 12:24:44.690583,mobius2,476,23,22.058823529411764
2021-09-01 12:24:45.702790,mobius2,477,28,22.38888888888889
2021-09-01 12:24:46.705389,mobius2,478,23,22.42105263157895
2021-09-01 12:24:47.706908,mobius2,479,19,22.25
2021-09-01 12:24:48.713289,mobius2,480,19,22.095238095238095
2021-09-01 12:24:49.723363,mobius2,481,22,22.09090909090909
2021-09-01 12:24:50.732549,mobius2,482,26,22.26086956521739
2021-09-01 12:24:51.736557,mobius2,483,23,22.291666666666668
2021-09-01 12:24:52.749756,mobius2,484,29,22.56
2021-09-01 12:24:53.757925,mobius2,485,30,22.846153846153847
2021-09-01 12:24:54.764279,mobius2,486,29,23.074074074074073
2021-09-01 12:24:55.761456,mobius2,487,19,22.928571428571427
2021-09-01 12:24:56.770449,mobius2,488,21,22.862068965517242
2021-09-01 12:24:57.784141,mobius2,489,29,23.066666666666666
2021-09-01 12:24:58.792143,mobius2,490,31,23.322580645161292
2021-09-01 12:24:59.804457,mobius2,491,37,23.75
2021-09-01 12:25:00.798633,mobius2,492,25,23.78787878787879
2021-09-01 12:25:01.804433,mobius2,493,24,23.794117647058822
2021-09-01 12:25:02.815338,mobius2,494,28,23.914285714285715
2021-09-01 12:25:03.819927,mobius2,495,26,23.97222222222222
2021-09-01 12:25:04.830965,mobius2,496,30,24.135135135135137
2021-09-01 12:25:05.829263,mobius2,497,21,24.05263157894737
2021-09-01 12:25:06.829444,mobius2,498,14,23.794871794871796
2021-09-01 12:25:07.850157,mobius2,499,29,23.925
2021-09-01 12:25:08.857342,mobius2,500,29,24.048780487804876
2021-09-01 12:25:09.860777,mobius2,501,26,24.095238095238095
2021-09-01 12:25:10.866713,mobius2,502,26,24.13953488372093
2021-09-01 12:25:11.864030,mobius2,503,16,23.954545454545453
2021-09-01 12:25:12.880934,mobius2,504,26,24.0
2021-09-01 12:25:13.886058,mobius2,505,24,24.0
2021-09-01 12:25:14.887520,mobius2,506,20,23.914893617021278
2021-09-01 12:25:15.895798,mobius2,507,21,23.854166666666668
2021-09-01 12:25:16.903964,mobius2,508,23,23.836734693877553
2021-09-01 12:25:17.908314,mobius2,509,20,23.76
2021-09-01 12:25:18.913668,mobius2,510,20,23.686274509803923
2021-09-01 12:25:19.920299,mobius2,511,20,23.615384615384617
2021-09-01 12:25:20.927827,mobius2,512,21,23.566037735849058
2021-09-01 12:25:21.928202,mobius2,513,15,23.40740740740741
2021-09-01 12:25:22.951157,mobius2,514,31,23.545454545454547
2021-09-01 12:25:23.944171,mobius2,515,18,23.446428571428573
2021-09-01 12:25:24.955535,mobius2,516,24,23.45614035087719
